Year,Année,ISO,Jurisdiction,Juridiction,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Volume (cubic metres) (En),Data qualifier,Volume (en mètre cube) (Fr),Qualificatifs de données
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2005,2005,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2005,2005,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2005,2005,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2005,2005,NU,Nunavut,Nunavut,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2005,2005,NU,Nunavut,Nunavut,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2005,2005,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2005,2005,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2005,2005,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2005,2005,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2005,2005,QC,Quebec,Québec,Hardwoods,Feuillus,Federal land,Terres fédérales,13674,a,13674,a
2005,2005,QC,Quebec,Québec,Softwoods,Résineux,Federal land,Terres fédérales,5814,a,5814,a
2005,2005,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,157121,a,157121,a
2005,2005,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2005,2005,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2005,2005,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2005,2005,YT,Yukon,Yukon,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2005,2005,YT,Yukon,Yukon,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2005,2005,YT,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2005,2005,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land regulated,Terres privées,1144405,a,1144405,a
2005,2005,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land regulated,Terres privées,4294,a,4294,a
2005,2005,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Private land regulated,Terres privées,,u,,u
2005,2005,AB,Alberta,Alberta,Softwoods,Résineux,Provincial land,Terres provinciales,15051721,a,15051721,a
2005,2005,AB,Alberta,Alberta,Hardwoods,Feuillus,Provincial land,Terres provinciales,11172066,a,11172066,a
2005,2005,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2005,2005,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Provincial land,Terres provinciales,80457232,a,80457232,a
2005,2005,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Provincial land,Terres provinciales,3218246,a,3218246,a
2005,2005,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2005,2005,AB,Alberta,Alberta,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2005,2005,AB,Alberta,Alberta,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2005,2005,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2005,2005,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2005,2005,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2005,2005,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2005,2005,ON,Ontario,Ontario,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2005,2005,ON,Ontario,Ontario,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2005,2005,ON,Ontario,Ontario,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2005,2005,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2005,2005,ON,Ontario,Ontario,Hardwoods,Feuillus,Private land,Terres privées,2624778,E,2624778,E
2005,2005,ON,Ontario,Ontario,Softwoods,Résineux,Private land,Terres privées,1750773,E,1750773,E
2005,2005,ON,Ontario,Ontario,Softwoods,Résineux,Provincial land,Terres provinciales,20659371,E,20659371,E
2005,2005,ON,Ontario,Ontario,Hardwoods,Feuillus,Provincial land,Terres provinciales,11078228,E,11078228,E
2006,2006,AB,Alberta,Alberta,Hardwoods,Feuillus,Private land,Terres privées,2300153,E,2300153,E
2006,2006,AB,Alberta,Alberta,Softwoods,Résineux,Private land,Terres privées,258640,E,258640,E
2006,2006,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land,Terres privées,681634,E,681634,E
2006,2006,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land,Terres privées,8345043,E,8345043,E
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Provincial land,Terres provinciales,30000,e,30000,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Private land,Terres privées,270000,e,270000,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Provincial land,Terres provinciales,10000,e,10000,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Private land,Terres privées,150000,e,150000,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Provincial land,Terres provinciales,1000000,p,1000000,p
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Private land,Terres privées,4800000,p,4800000,p
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Provincial land,Terres provinciales,400000,p,400000,p
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Private land,Terres privées,2100000,p,2100000,p
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Provincial land,Terres provinciales,823750,a,823750,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Private land,Terres privées,1488300,p,1488300,p
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Provincial land,Terres provinciales,61790,a,61790,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Private land,Terres privées,118370,p,118370,p
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Provincial land,Terres provinciales,3494287,a,3494287,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Private land,Terres privées,3459976,a,3459976,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Provincial land,Terres provinciales,1870540,a,1870540,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Private land,Terres privées,2488064,a,2488064,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,QC,Quebec,Québec,Softwoods,Résineux,Provincial land,Terres provinciales,24343708,a,24343708,a
2006,2006,QC,Quebec,Québec,Softwoods,Résineux,Private land,Terres privées,5797350,a,5797350,a
2006,2006,QC,Quebec,Québec,Hardwoods,Feuillus,Provincial land,Terres provinciales,10855634,a,10855634,a
2006,2006,QC,Quebec,Québec,Hardwoods,Feuillus,Private land,Terres privées,6823000,a,6823000,a
2006,2006,QC,Quebec,Québec,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,QC,Quebec,Québec,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,MB,Manitoba,Manitoba,Softwoods,Résineux,Provincial land,Terres provinciales,5673475,e,5673475,e
2006,2006,MB,Manitoba,Manitoba,Softwoods,Résineux,Private land,Terres privées,40480,e,40480,e
2006,2006,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Provincial land,Terres provinciales,2740120,e,2740120,e
2006,2006,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Private land,Terres privées,563210,e,563210,e
2006,2006,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Provincial land,Terres provinciales,4346784,r,4346784,r
2006,2006,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Private land,Terres privées,80000,e,80000,e
2006,2006,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Provincial land,Terres provinciales,3883013,r,3883013,r
2006,2006,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Private land,Terres privées,200000,e,200000,e
2006,2006,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
2006,2006,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Private land,Terres privées,0,e,0,e
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Provincial land,Terres provinciales,,n,,n
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Private land,Terres privées,,n,,n
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Provincial land,Terres provinciales,,n,,n
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Private land,Terres privées,,n,,n
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,YT,Yukon,Yukon,Softwoods,Résineux,Provincial land,Terres provinciales,337000,a,337000,a
2006,2006,YT,Yukon,Yukon,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
2006,2006,YT,Yukon,Yukon,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
2006,2006,YT,Yukon,Yukon,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
2006,2006,YT,Yukon,Yukon,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,YT,Yukon,Yukon,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,GC,Canada,Canada,Hardwoods,Feuillus,Federal land,Terres fédérales,30674,a,30674,a
2006,2006,GC,Canada,Canada,Softwoods,Résineux,Federal land,Terres fédérales,58814,a,58814,a
2006,2006,GC,Canada,Canada,Unspecified,Indéterminée,Federal land,Terres fédérales,157121,a,157121,a
2006,2006,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,MB,Manitoba,Manitoba,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Federal land,Terres fédérales,17000,a,17000,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Federal land,Terres fédérales,18000,a,18000,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,QC,Quebec,Québec,Hardwoods,Feuillus,Federal land,Terres fédérales,13674,a,13674,a
2006,2006,QC,Quebec,Québec,Softwoods,Résineux,Federal land,Terres fédérales,5814,a,5814,a
2006,2006,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,157121,a,157121,a
2006,2006,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,YT,Yukon,Yukon,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,YT,Yukon,Yukon,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,YT,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land regulated,Terres privées,920860,a,920860,a
2006,2006,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land regulated,Terres privées,2867,a,2867,a
2006,2006,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Private land regulated,Terres privées,,u,,u
2006,2006,AB,Alberta,Alberta,Softwoods,Résineux,Provincial land,Terres provinciales,15976797,a,15976797,a
2006,2006,AB,Alberta,Alberta,Hardwoods,Feuillus,Provincial land,Terres provinciales,11213099,a,11213099,a
2006,2006,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Provincial land,Terres provinciales,82793257,a,82793257,a
2006,2006,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Provincial land,Terres provinciales,2339673,a,2339673,a
2006,2006,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,AB,Alberta,Alberta,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,AB,Alberta,Alberta,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Federal land,Terres fédérales,35000,a,35000,a
2006,2006,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,ON,Ontario,Ontario,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,ON,Ontario,Ontario,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,ON,Ontario,Ontario,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,ON,Ontario,Ontario,Hardwoods,Feuillus,Private land,Terres privées,2628576,E,2628576,E
2006,2006,ON,Ontario,Ontario,Softwoods,Résineux,Private land,Terres privées,1668337,E,1668337,E
2006,2006,ON,Ontario,Ontario,Softwoods,Résineux,Provincial land,Terres provinciales,20430765,E,20430765,E
2006,2006,ON,Ontario,Ontario,Hardwoods,Feuillus,Provincial land,Terres provinciales,11004510,E,11004510,E
2007,2007,AB,Alberta,Alberta,Hardwoods,Feuillus,Private land,Terres privées,2144283,E,2144283,E
2007,2007,AB,Alberta,Alberta,Softwoods,Résineux,Private land,Terres privées,231485,E,231485,E
2007,2007,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land,Terres privées,660628,E,660628,E
2007,2007,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land,Terres privées,8409391,E,8409391,E
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Provincial land,Terres provinciales,30000,e,30000,e
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Private land,Terres privées,270000,e,270000,e
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Provincial land,Terres provinciales,10000,e,10000,e
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Private land,Terres privées,150000,e,150000,e
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Provincial land,Terres provinciales,1000000,a,1000000,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Private land,Terres privées,4800000,a,4800000,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Provincial land,Terres provinciales,400000,a,400000,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Private land,Terres privées,2100000,a,2100000,a
